injury_id,player_id,team_id,injury_date,acquired,relinquished,body_region,diagnosis,return_status
33832,1626174.0,1610612745.0,2021-12-15,False,True,knee,inflammation,
33833,1629022.0,1610612759.0,2021-12-15,False,True,,,
33834,1628398.0,1610612764.0,2021-12-15,True,False,,,
33849,1627763.0,1610612754.0,2021-12-16,False,True,achilles,soreness,
33852,203915.0,1610612764.0,2021-12-16,False,True,knee,,
33851,1630188.0,1610612756.0,2021-12-16,True,False,,,
33838,1626171.0,1610612749.0,2021-12-16,False,True,,,
33839,1630171.0,1610612739.0,2021-12-16,False,True,,,
33840,203953.0,1610612738.0,2021-12-16,False,True,,,
33841,203458.0,1610612758.0,2021-12-16,False,True,,,
33842,1628368.0,1610612758.0,2021-12-16,False,True,,,
33843,1629663.0,1610612758.0,2021-12-16,False,True,,,
33844,1630579.0,1610612752.0,2021-12-16,False,True,,,
33845,1628995.0,1610612752.0,2021-12-16,False,True,,,
33846,202340.0,1610612747.0,2021-12-16,False,True,,,
33847,1629649.0,1610612753.0,2021-12-16,False,True,,,
33848,1628975.0,1610612751.0,2021-12-16,False,True,,,
33850,201569.0,1610612745.0,2021-12-16,True,False,,,
33872,203082.0,1610612753.0,2021-12-17,False,True,,,
33853,1628372.0,,2021-12-17,False,True,knee,,
33854,201143.0,1610612738.0,2021-12-17,False,True,,,
33855,203471.0,1610612738.0,2021-12-17,False,True,,infection,
33856,1629684.0,1610612738.0,2021-12-17,False,True,,,
33857,1627823.0,1610612738.0,2021-12-17,False,True,,,
33858,1630573.0,1610612738.0,2021-12-17,False,True,,,
33859,1630583.0,1610612763.0,2021-12-17,False,True,"ankle,calf",soreness,
33860,1630168.0,1610612737.0,2021-12-17,True,False,,,
33861,1630575.0,1610612766.0,2021-12-17,False,True,,,
33862,1630238.0,1610612762.0,2021-12-17,False,True,shoulder,sprain,
33863,1630215.0,1610612762.0,2021-12-17,True,False,,,
33864,1630558.0,1610612758.0,2021-12-17,False,True,,,
33865,1629674.0,1610612758.0,2021-12-17,True,False,,,
33866,1630193.0,1610612752.0,2021-12-17,False,True,,,
33867,1630559.0,1610612747.0,2021-12-17,False,True,,,
33868,1629134.0,1610612747.0,2021-12-17,False,True,,,
33869,1628964.0,1610612753.0,2021-12-17,False,True,,,
33870,1629021.0,1610612753.0,2021-12-17,False,True,,,
33871,1630181.0,1610612753.0,2021-12-17,False,True,,,
33873,1629626.0,1610612743.0,2021-12-17,False,True,,,
33874,1630210.0,1610612743.0,2021-12-17,False,True,knee,sprain,
33875,203085.0,1610612743.0,2021-12-17,True,False,,,
33876,1630631.0,1610612740.0,2021-12-17,True,False,,,
33877,1629022.0,1610612759.0,2021-12-17,True,False,,,
33878,1630162.0,1610612750.0,2021-12-17,False,True,,,
33879,1627752.0,1610612750.0,2021-12-17,False,True,,,
33880,1629673.0,1610612744.0,2021-12-17,False,True,,,
33905,203110.0,1610612744.0,2021-12-18,False,True,hip,,
33906,203490.0,1610612744.0,2021-12-18,False,True,foot,,
33907,201939.0,1610612744.0,2021-12-18,False,True,,,
33910,1627863.0,1610612745.0,2021-12-18,True,False,,,
33909,1626169.0,1610612741.0,2021-12-18,True,False,,,
33881,203918.0,1610612749.0,2021-12-18,False,True,achilles,,
33882,1628400.0,1610612749.0,2021-12-18,True,False,,,
33883,1629632.0,1610612741.0,2021-12-18,True,False,,,
33884,201942.0,1610612741.0,2021-12-18,True,False,,,
33885,1629750.0,1610612741.0,2021-12-18,True,False,,,
33886,1630596.0,1610612739.0,2021-12-18,False,True,,,
33887,1129.0,1610612739.0,2021-12-18,True,False,,,
33888,1630271.0,1610612738.0,2021-12-18,False,True,,,
33889,1628981.0,1610612738.0,2021-12-18,True,False,,,
33890,202694.0,1610612746.0,2021-12-18,False,True,,,
33891,201587.0,1610612746.0,2021-12-18,True,False,,,
33892,1630647.0,1610612742.0,2021-12-18,False,True,toe,,
33893,203493.0,1610612742.0,2021-12-18,False,True,,,
33894,1630549.0,1610612751.0,2021-12-18,False,True,,,
33895,201142.0,1610612751.0,2021-12-18,False,True,,,
33896,202681.0,1610612751.0,2021-12-18,False,True,,,
33897,1629651.0,1610612751.0,2021-12-18,False,True,wrist,soreness,
33898,1630625.0,1610612761.0,2021-12-18,False,True,,,
33899,1627783.0,1610612761.0,2021-12-18,False,True,,,
33908,203915.0,1610612764.0,2021-12-18,True,False,,,
33900,1628384.0,1610612761.0,2021-12-18,True,False,,,
33901,1630173.0,1610612761.0,2021-12-18,True,False,,,
33902,1629717.0,1610612745.0,2021-12-18,False,True,ankle,,
33903,1626174.0,1610612745.0,2021-12-18,True,False,,,
33904,1629652.0,1610612760.0,2021-12-18,True,False,,,
33923,1628998.0,1610612766.0,2021-12-19,False,True,,,
33926,1630176.0,1610612766.0,2021-12-19,False,True,,,
33911,203083.0,1610612755.0,2021-12-19,False,True,,,
33912,1629003.0,1610612755.0,2021-12-19,False,True,,,
33913,1629833.0,,2021-12-19,False,True,,,
33914,1628372.0,,2021-12-19,True,False,,,
33915,1627884.0,1610612741.0,2021-12-19,True,False,,,
33916,1629685.0,1610612739.0,2021-12-19,False,True,,,
33917,1628386.0,1610612739.0,2021-12-19,False,True,,,
33918,1630205.0,1610612739.0,2021-12-19,False,True,,,
33919,1129.0,1610612739.0,2021-12-19,False,True,,,
33920,1626196.0,1610612738.0,2021-12-19,False,True,,,
33921,1630533.0,1610612763.0,2021-12-19,False,True,,,
33922,1629027.0,1610612737.0,2021-12-19,False,True,,,
33924,1630550.0,1610612766.0,2021-12-19,False,True,,,
33925,1630539.0,1610612766.0,2021-12-19,False,True,,,
33927,203145.0,1610612747.0,2021-12-19,False,True,,,
33928,2772.0,1610612747.0,2021-12-19,True,False,,,
33929,1628373.0,1610612742.0,2021-12-19,False,True,,infection,
33930,1630182.0,1610612742.0,2021-12-19,False,True,,,
33931,1630605.0,1610612742.0,2021-12-19,True,False,,,
33932,1628425.0,1610612742.0,2021-12-19,True,False,,,
33933,203926.0,1610612759.0,2021-12-19,False,True,mouth,infection,
33934,1629006.0,1610612750.0,2021-12-19,False,True,,,
33935,203952.0,1610612744.0,2021-12-19,False,True,,,
33936,203110.0,1610612744.0,2021-12-19,True,False,,,
33937,203490.0,1610612744.0,2021-12-19,True,False,,,
33945,1628467.0,1610612742.0,2021-12-20,False,True,,,
33946,1628373.0,1610612742.0,2021-12-20,True,False,,,
33947,1627763.0,1610612754.0,2021-12-20,True,False,,,
33948,1629018.0,1610612761.0,2021-12-20,False,True,,,
33949,1629717.0,1610612745.0,2021-12-20,True,False,,,
33950,203926.0,1610612759.0,2021-12-20,True,False,,,
33951,1629020.0,1610612750.0,2021-12-20,False,True,,,
33952,201976.0,1610612750.0,2021-12-20,False,True,,,
33953,201939.0,1610612744.0,2021-12-20,True,False,,,
33938,1627884.0,1610612741.0,2021-12-20,False,True,hamstring,strain,
33939,203471.0,1610612738.0,2021-12-20,True,False,,,
33940,1630206.0,1610612746.0,2021-12-20,False,True,,,
33941,202331.0,1610612746.0,2021-12-20,True,False,,,
33942,1626145.0,1610612763.0,2021-12-20,False,True,finger,,
33943,1629630.0,1610612763.0,2021-12-20,True,False,,,
33944,1629671.0,1610612762.0,2021-12-20,False,True,ankle,sprain,
33968,1629659.0,1610612747.0,2021-12-21,True,False,,,
33969,,1610612742.0,2021-12-21,False,True,toe,,
33970,203501.0,1610612742.0,2021-12-21,False,True,,,
33971,1630165.0,1610612765.0,2021-12-21,False,True,,infection,
33972,1627832.0,1610612761.0,2021-12-21,False,True,,,
33973,1630201.0,1610612761.0,2021-12-21,False,True,,,
33974,1630173.0,1610612761.0,2021-12-21,False,True,,,
33975,1630567.0,1610612761.0,2021-12-21,False,True,,,
33977,203484.0,1610612764.0,2021-12-21,False,True,,,
33976,1630593.0,1610612750.0,2021-12-21,True,False,,,
33978,,1610612740.0,2021-12-21,True,False,,,
33954,1629642.0,,2021-12-21,False,True,,infection,
33955,203114.0,1610612749.0,2021-12-21,True,False,,,
33956,203918.0,1610612749.0,2021-12-21,True,False,,,
33957,202083.0,1610612749.0,2021-12-21,True,False,,,
33958,1627936.0,1610612741.0,2021-12-21,False,True,foot,sprain,
33959,202334.0,1610612739.0,2021-12-21,False,True,,,
33960,203991.0,1610612737.0,2021-12-21,False,True,,,
33961,201568.0,1610612737.0,2021-12-21,False,True,,,
33962,1629674.0,1610612758.0,2021-12-21,False,True,,,
33963,201565.0,1610612752.0,2021-12-21,False,True,ankle,soreness,out-for-season
33964,1630540.0,1610612752.0,2021-12-21,False,True,,,
33965,1630579.0,1610612752.0,2021-12-21,True,False,,,
33966,203076.0,1610612747.0,2021-12-21,False,True,mcl,sprain,
33967,2730.0,1610612747.0,2021-12-21,True,False,,,
33997,203210.0,1610612743.0,2021-12-22,True,False,,,
33979,201980.0,1610612755.0,2021-12-22,False,True,,,
33980,1627788.0,1610612755.0,2021-12-22,True,False,,,
33981,1630531.0,1610612755.0,2021-12-22,True,False,,,
33982,1630572.0,1610612749.0,2021-12-22,False,True,,infection,
33983,1628392.0,1610612746.0,2021-12-22,False,True,ankle,sprain,
33984,1628379.0,1610612746.0,2021-12-22,False,True,hip,,
33985,202704.0,1610612746.0,2021-12-22,False,True,,,
33986,1630206.0,1610612746.0,2021-12-22,True,False,,,
33987,1628989.0,1610612737.0,2021-12-22,False,True,,,
33988,101150.0,1610612737.0,2021-12-22,False,True,,,
33989,1627789.0,1610612737.0,2021-12-22,False,True,,,
33990,,1610612737.0,2021-12-22,True,False,,,
33991,1626158.0,1610612758.0,2021-12-22,True,False,,,
33992,203457.0,1610612752.0,2021-12-22,False,True,,,
33993,1630167.0,1610612752.0,2021-12-22,True,False,,,
33994,1628539.0,1610612753.0,2021-12-22,False,True,,,
33995,,1610612742.0,2021-12-22,False,True,,,
33996,203504.0,1610612742.0,2021-12-22,False,True,,,
33998,1630595.0,1610612765.0,2021-12-22,False,True,,,
33999,1630165.0,1610612765.0,2021-12-22,True,False,,,
34000,1628384.0,1610612761.0,2021-12-22,False,True,,,
34001,2738.0,1610612744.0,2021-12-22,False,True,knee,soreness,
34002,1627814.0,1610612744.0,2021-12-22,False,True,,,
34025,1629638.0,1610612740.0,2021-12-23,False,True,,,
34026,1630191.0,1610612765.0,2021-12-23,False,True,,,
34003,1628993.0,1610612741.0,2021-12-23,True,False,,,
34004,1630245.0,1610612741.0,2021-12-23,True,False,,,
34005,1629744.0,1610612741.0,2021-12-23,True,False,,,
34006,203897.0,1610612741.0,2021-12-23,True,False,,,
34007,202683.0,1610612738.0,2021-12-23,False,True,,,
34008,1629633.0,1610612763.0,2021-12-23,False,True,,,
34029,1630240.0,1610612765.0,2021-12-23,False,True,,,
34009,1626145.0,1610612763.0,2021-12-23,True,False,,,
34027,1630165.0,1610612765.0,2021-12-23,False,True,,,
34010,1630536.0,1610612737.0,2021-12-23,False,True,,,
34011,1629671.0,1610612762.0,2021-12-23,True,False,,,
34012,1629656.0,1610612752.0,2021-12-23,True,False,,,
34013,2772.0,1610612747.0,2021-12-23,False,True,,,
34014,1630605.0,1610612742.0,2021-12-23,False,True,,,
34035,1630539.0,1610612766.0,2021-12-23,False,True,,,
34032,1630593.0,1610612750.0,2021-12-23,False,True,,,
34015,1630560.0,1610612751.0,2021-12-23,False,True,,,
34016,1630561.0,1610612751.0,2021-12-23,False,True,,,
34017,1630556.0,1610612751.0,2021-12-23,False,True,,,
34030,1630224.0,1610612745.0,2021-12-23,True,False,,,
34028,203585.0,1610612765.0,2021-12-23,False,True,,,
34033,203078.0,1610612764.0,2021-12-23,False,True,,,
34018,201935.0,1610612751.0,2021-12-23,True,False,,,
34019,1628975.0,1610612751.0,2021-12-23,True,False,,,
34020,200794.0,1610612751.0,2021-12-23,True,False,,,
34021,203932.0,1610612743.0,2021-12-23,False,True,hamstring,,
34022,1627734.0,1610612754.0,2021-12-23,False,True,calf,,
34034,1630550.0,1610612766.0,2021-12-23,False,True,,,
34023,1627763.0,1610612754.0,2021-12-23,False,True,achilles,soreness,
34031,1626157.0,1610612750.0,2021-12-23,False,True,,,
34024,1630230.0,1610612740.0,2021-12-23,False,True,,,
34040,1630174.0,1610612738.0,2021-12-24,False,True,,,
34036,1628372.0,,2021-12-24,False,True,,,
34037,1630570.0,,2021-12-24,False,True,,,
34038,1626171.0,1610612749.0,2021-12-24,True,False,,,
34039,203507.0,1610612749.0,2021-12-24,True,False,,,
34041,1628981.0,1610612738.0,2021-12-24,False,True,,,
34042,101139.0,1610612738.0,2021-12-24,False,True,,,
34043,1628382.0,1610612738.0,2021-12-24,False,True,,,
34044,1630168.0,1610612737.0,2021-12-24,False,True,,,
34045,1628411.0,1610612737.0,2021-12-24,False,True,,,
34046,203473.0,1610612748.0,2021-12-24,False,True,mcl,sprain,
34047,1628997.0,1610612748.0,2021-12-24,True,False,,,
34048,201949.0,1610612751.0,2021-12-24,True,False,,,
34049,1629651.0,1610612751.0,2021-12-24,True,False,,,
34050,1630541.0,1610612744.0,2021-12-24,False,True,,,
34053,1628978.0,1610612749.0,2021-12-25,True,False,,,
34054,1626224.0,1610612739.0,2021-12-25,False,True,,,
34055,203471.0,1610612738.0,2021-12-25,False,True,,,
34056,1630271.0,1610612738.0,2021-12-25,True,False,,,
34057,203953.0,1610612738.0,2021-12-25,True,False,,,
34058,1627823.0,1610612738.0,2021-12-25,True,False,,,
34051,203463.0,,2021-12-25,False,True,,,
34059,202331.0,1610612746.0,2021-12-25,False,True,elbow,tear,
34060,1628379.0,1610612746.0,2021-12-25,True,False,,,
34061,203991.0,1610612737.0,2021-12-25,True,False,,,
34062,200768.0,1610612748.0,2021-12-25,False,True,,,
34063,1629056.0,1610612758.0,2021-12-25,True,False,,,
34064,1630579.0,1610612752.0,2021-12-25,False,True,,,
34065,1629628.0,1610612752.0,2021-12-25,True,False,,,
34066,202340.0,1610612747.0,2021-12-25,True,False,,,
34067,1628370.0,1610612747.0,2021-12-25,True,False,,,
34068,1630181.0,1610612753.0,2021-12-25,True,False,,,
34069,1627827.0,1610612742.0,2021-12-25,False,True,,infection,
34070,,1610612742.0,2021-12-25,True,False,,,
34071,1626168.0,1610612765.0,2021-12-25,False,True,,,
34072,1626156.0,1610612750.0,2021-12-25,False,True,,,
34073,1629833.0,,2021-12-25,False,True,,,
34052,203496.0,,2021-12-25,False,True,,,
34095,1629663.0,1610612758.0,2021-12-26,True,False,,,
34096,1628963.0,1610612758.0,2021-12-26,True,False,,,
34097,200765.0,1610612747.0,2021-12-26,False,True,,,
34098,1629168.0,1610612753.0,2021-12-26,False,True,,,
34099,1629643.0,1610612753.0,2021-12-26,False,True,,,
34100,1630175.0,1610612753.0,2021-12-26,False,True,ankle,sprain,
34101,1627827.0,1610612742.0,2021-12-26,True,False,,,
34102,203087.0,1610612754.0,2021-12-26,False,True,wrist,soreness,
34103,1627734.0,1610612754.0,2021-12-26,True,False,,,
34104,1629607.0,1610612740.0,2021-12-26,False,True,,,
34105,,1610612740.0,2021-12-26,False,True,,infection,
34106,1629607.0,1610612740.0,2021-12-26,True,False,,,
34107,202709.0,1610612765.0,2021-12-26,False,True,,,
34108,1628367.0,1610612765.0,2021-12-26,False,True,,,
34109,1629067.0,1610612761.0,2021-12-26,False,True,,,
34110,1630625.0,1610612761.0,2021-12-26,True,False,,,
34111,201571.0,1610612745.0,2021-12-26,False,True,,,
34112,1629726.0,1610612745.0,2021-12-26,False,True,,,
34113,1627749.0,1610612759.0,2021-12-26,False,True,,,
34114,1629719.0,1610612759.0,2021-12-26,True,False,,,
34115,203109.0,1610612756.0,2021-12-26,False,True,,,
34116,1629647.0,1610612760.0,2021-12-26,False,True,,,
34117,1630544.0,1610612760.0,2021-12-26,False,True,,,
34118,1629675.0,1610612750.0,2021-12-26,False,True,,,
34119,203110.0,1610612744.0,2021-12-26,False,True,,,
34121,1630647.0,1610612742.0,2021-12-26,True,False,,,
34120,203526.0,1610612764.0,2021-12-26,False,True,,,
34122,1628035.0,1610612741.0,2021-12-26,False,True,,,
34074,1627777.0,1610612755.0,2021-12-26,True,False,,,
34075,,,2021-12-26,False,True,,,
34076,1629642.0,,2021-12-26,True,False,,,
34077,1628366.0,1610612741.0,2021-12-26,False,True,,,
34078,1628396.0,1610612741.0,2021-12-26,False,True,,,
34079,1628972.0,1610612741.0,2021-12-26,True,False,,,
34080,1129.0,1610612739.0,2021-12-26,True,False,,,
34081,201143.0,1610612738.0,2021-12-26,True,False,,,
34082,1630206.0,1610612746.0,2021-12-26,False,True,,,
34083,1629001.0,1610612763.0,2021-12-26,False,True,,,
34084,1628415.0,1610612763.0,2021-12-26,False,True,,,
34085,1630582.0,1610612763.0,2021-12-26,False,True,,,
34086,1629634.0,1610612763.0,2021-12-26,True,False,,,
34087,1630552.0,1610612737.0,2021-12-26,False,True,,,
34088,1628381.0,1610612737.0,2021-12-26,False,True,,,
34089,200782.0,1610612748.0,2021-12-26,False,True,leg,,
34090,202710.0,1610612748.0,2021-12-26,True,False,,,
34091,1628970.0,1610612766.0,2021-12-26,False,True,,,
34092,1629023.0,1610612766.0,2021-12-26,False,True,,,
34093,1628378.0,1610612762.0,2021-12-26,False,True,back,strain,
34094,1628368.0,1610612758.0,2021-12-26,True,False,,,
34151,1629168.0,1610612753.0,2021-12-27,True,False,,,
34123,1628369.0,1610612738.0,2021-12-27,False,True,,,
34124,203935.0,1610612738.0,2021-12-27,False,True,hand,,
34125,1629684.0,1610612738.0,2021-12-27,True,False,,,
34126,1630573.0,1610612738.0,2021-12-27,True,False,,,
34127,1630589.0,1610612746.0,2021-12-27,False,True,,,
34128,201587.0,1610612746.0,2021-12-27,False,True,ankle,sprain,
34129,202694.0,1610612746.0,2021-12-27,True,False,,,
34130,1626153.0,1610612737.0,2021-12-27,False,True,,,
34131,1629027.0,1610612737.0,2021-12-27,True,False,,,
34132,1630575.0,1610612766.0,2021-12-27,False,True,,,
34133,1628998.0,1610612766.0,2021-12-27,True,False,,,
34134,1630550.0,1610612766.0,2021-12-27,True,False,,,
34135,1630539.0,1610612766.0,2021-12-27,True,False,,,
34136,1630176.0,1610612766.0,2021-12-27,True,False,,,
34137,1630193.0,1610612752.0,2021-12-27,True,False,,,
34138,1629649.0,1610612753.0,2021-12-27,True,False,,,
34139,1629021.0,1610612753.0,2021-12-27,True,False,,,
34140,1630182.0,1610612742.0,2021-12-27,True,False,,,
34141,1630256.0,1610612745.0,2021-12-27,False,True,,,
34142,1630231.0,1610612745.0,2021-12-27,False,True,,,
34143,1629645.0,1610612745.0,2021-12-27,True,False,,,
34144,1629028.0,1610612756.0,2021-12-27,False,True,,,
34145,1630197.0,1610612760.0,2021-12-27,False,True,,,
34146,1630526.0,1610612760.0,2021-12-27,False,True,,,
34147,1629006.0,1610612750.0,2021-12-27,True,False,,,
34148,203952.0,1610612744.0,2021-12-27,True,False,,,
34149,1628988.0,1610612764.0,2021-12-27,False,True,,,
34150,1630264.0,1610612764.0,2021-12-27,False,True,,,
34166,1627782.0,1610612752.0,2021-12-28,False,True,,,
34159,,1610612737.0,2021-12-28,False,True,,,
34160,203476.0,1610612737.0,2021-12-28,False,True,,,
34161,,1610612737.0,2021-12-28,False,True,,,
34162,1629622.0,1610612748.0,2021-12-28,False,True,,,
34163,2617.0,1610612748.0,2021-12-28,False,True,,,
34164,1627863.0,1610612752.0,2021-12-28,False,True,finger,,
34165,1629760.0,1610612752.0,2021-12-28,False,True,,,
34167,1628995.0,1610612752.0,2021-12-28,True,False,,,
34168,1630540.0,1610612752.0,2021-12-28,True,False,,,
34169,201961.0,1610612747.0,2021-12-28,False,True,,infection,
34170,,1610612743.0,2021-12-28,False,True,knee,soreness,
34171,203087.0,1610612754.0,2021-12-28,True,False,,,
34172,1627742.0,1610612740.0,2021-12-28,False,True,achilles,soreness,
34173,1628404.0,1610612740.0,2021-12-28,False,True,ankle,sprain,
34174,,1610612740.0,2021-12-28,True,False,,,
34175,1630625.0,1610612761.0,2021-12-28,False,True,knee,bruise,
34176,1630551.0,1610612761.0,2021-12-28,False,True,,,
34177,1629018.0,1610612761.0,2021-12-28,True,False,,,
34178,1630201.0,1610612761.0,2021-12-28,True,False,,,
34179,1627783.0,1610612761.0,2021-12-28,True,False,,,
34180,202324.0,1610612760.0,2021-12-28,False,True,,,
34181,1630581.0,1610612760.0,2021-12-28,False,True,,,
34182,1629675.0,1610612750.0,2021-12-28,True,False,,,
34183,201976.0,1610612750.0,2021-12-28,True,False,,,
34184,2738.0,1610612744.0,2021-12-28,True,False,,,
34185,1626149.0,1610612764.0,2021-12-28,False,True,,,
34186,1629060.0,1610612764.0,2021-12-28,False,True,,,
34187,1628382.0,1610612738.0,2021-12-28,True,False,,,
34152,1629670.0,1610612749.0,2021-12-28,False,True,,,
34153,101141.0,1610612741.0,2021-12-28,False,True,,,
34154,1629636.0,1610612739.0,2021-12-28,False,True,,,
34155,1630596.0,1610612739.0,2021-12-28,True,False,,,
34156,1630171.0,1610612739.0,2021-12-28,True,False,,,
34157,1626196.0,1610612738.0,2021-12-28,True,False,,,
34158,1629723.0,1610612763.0,2021-12-28,False,True,,,
34214,1629673.0,1610612744.0,2021-12-29,True,False,,,
34204,202688.0,1610612742.0,2021-12-29,False,True,,,
34205,1630560.0,1610612751.0,2021-12-29,True,False,,,
34206,201142.0,1610612751.0,2021-12-29,True,False,,,
34207,200746.0,1610612751.0,2021-12-29,True,False,,,
34208,1629626.0,1610612743.0,2021-12-29,True,False,,,
34209,203087.0,1610612754.0,2021-12-29,False,True,,,
34210,1629719.0,1610612759.0,2021-12-29,False,True,,,
34215,1630541.0,1610612744.0,2021-12-29,True,False,,,
34211,1630688.0,1610612756.0,2021-12-29,False,True,back,soreness,
34212,1628983.0,1610612760.0,2021-12-29,False,True,ankle,soreness,
34188,1630250.0,1610612741.0,2021-12-29,False,True,,,
34189,1627884.0,1610612741.0,2021-12-29,True,False,,,
34190,201937.0,1610612739.0,2021-12-29,False,True,acl,tear,out-for-season
34191,1630527.0,1610612746.0,2021-12-29,False,True,,,
34213,202324.0,1610612760.0,2021-12-29,True,False,,,
34192,1630582.0,1610612763.0,2021-12-29,True,False,,,
34193,1628411.0,1610612737.0,2021-12-29,True,False,,,
34194,1629216.0,1610612748.0,2021-12-29,False,True,,,
34195,1629644.0,1610612748.0,2021-12-29,False,True,wrist,sprain,
34196,200782.0,1610612748.0,2021-12-29,False,True,,,
34197,1629597.0,1610612748.0,2021-12-29,False,True,,,
34198,1630238.0,1610612762.0,2021-12-29,True,False,,,
34199,203458.0,1610612758.0,2021-12-29,True,False,,,
34200,1630558.0,1610612758.0,2021-12-29,True,False,,,
34201,201961.0,1610612747.0,2021-12-29,True,False,,,
34202,201577.0,1610612753.0,2021-12-29,False,True,,,
34203,,1610612742.0,2021-12-29,False,True,,,
34260,,1610612764.0,2021-12-30,False,True,,infection,
34216,1630565.0,1610612755.0,2021-12-30,False,True,,infection,
34217,1629619.0,1610612755.0,2021-12-30,False,True,,,
34218,204020.0,1610612755.0,2021-12-30,False,True,,,
34219,203083.0,1610612755.0,2021-12-30,True,False,,,
34220,1629003.0,1610612755.0,2021-12-30,True,False,,,
34221,1629014.0,,2021-12-30,False,True,,,
34222,1585.0,,2021-12-30,False,True,,,
34223,203463.0,,2021-12-30,True,False,,,
34224,1628372.0,,2021-12-30,True,False,,,
34225,1628400.0,1610612749.0,2021-12-30,False,True,,,
34226,1629670.0,1610612749.0,2021-12-30,True,False,,,
34227,1629685.0,1610612739.0,2021-12-30,True,False,,,
34228,202334.0,1610612739.0,2021-12-30,True,False,,,
34229,1630205.0,1610612739.0,2021-12-30,True,False,,,
34230,203935.0,1610612738.0,2021-12-30,True,False,,,
34231,1627826.0,1610612746.0,2021-12-30,False,True,,,
34232,1630214.0,1610612763.0,2021-12-30,False,True,,,
34233,101150.0,1610612737.0,2021-12-30,True,False,,,
34234,1629130.0,1610612748.0,2021-12-30,False,True,,,
34235,1630585.0,1610612748.0,2021-12-30,False,True,,,
34236,1628378.0,1610612762.0,2021-12-30,True,False,,,
34237,1629674.0,1610612758.0,2021-12-30,True,False,,,
34238,203944.0,1610612752.0,2021-12-30,False,True,,,
34239,1630559.0,1610612747.0,2021-12-30,True,False,,,
34240,203145.0,1610612747.0,2021-12-30,True,False,,,
34241,1629755.0,1610612753.0,2021-12-30,False,True,,,
34242,202738.0,1610612742.0,2021-12-30,False,True,,,
34243,1630561.0,1610612751.0,2021-12-30,True,False,,,
34244,201145.0,1610612743.0,2021-12-30,False,True,,,
34245,1630538.0,1610612743.0,2021-12-30,False,True,,,
34246,1630192.0,1610612743.0,2021-12-30,False,True,,,
34247,1630537.0,1610612754.0,2021-12-30,False,True,,,
34248,1630543.0,1610612754.0,2021-12-30,False,True,,,
34249,1627763.0,1610612754.0,2021-12-30,False,True,,,
34250,1628402.0,1610612765.0,2021-12-30,False,True,ankle,sprain,
34251,1630625.0,1610612761.0,2021-12-30,True,False,,,
34252,1627832.0,1610612761.0,2021-12-30,True,False,,,
34253,203920.0,1610612761.0,2021-12-30,True,False,,,
34254,1628384.0,1610612761.0,2021-12-30,True,False,,,
34255,1630173.0,1610612761.0,2021-12-30,True,False,,,
34256,1630567.0,1610612761.0,2021-12-30,True,False,,,
34257,1630610.0,1610612745.0,2021-12-30,False,True,,,
34258,201580.0,1610612756.0,2021-12-30,False,True,,,
34259,1630216.0,1610612764.0,2021-12-30,False,True,,,
34261,203915.0,1610612764.0,2021-12-30,False,True,,,
34262,1630264.0,1610612764.0,2021-12-30,True,False,,,
34263,203078.0,1610612764.0,2021-12-30,True,False,,,
34264,203484.0,1610612764.0,2021-12-30,True,False,,,
34265,101139.0,1610612738.0,2021-12-30,True,False,,,
34270,1630583.0,1610612763.0,2021-12-31,True,False,,,
34271,1630792.0,1610612737.0,2021-12-31,False,True,,,
34272,200768.0,1610612748.0,2021-12-31,True,False,,,
34273,204060.0,1610612762.0,2021-12-31,False,True,back,strain,
34274,1629056.0,1610612758.0,2021-12-31,False,True,ankle,soreness,
34275,2772.0,1610612747.0,2021-12-31,True,False,,,
34276,203493.0,1610612742.0,2021-12-31,True,False,,,
34277,1630556.0,1610612751.0,2021-12-31,True,False,,,
34278,,1610612743.0,2021-12-31,False,True,,,
34279,1629103.0,1610612754.0,2021-12-31,False,True,,,
34280,,1610612740.0,2021-12-31,False,True,,,
34281,1630230.0,1610612740.0,2021-12-31,True,False,,,
34282,1629638.0,1610612740.0,2021-12-31,True,False,,,
34283,1628391.0,1610612761.0,2021-12-31,False,True,,,
34284,1630567.0,1610612761.0,2021-12-31,False,True,knee,inflammation,
34285,1630551.0,1610612761.0,2021-12-31,True,False,,,
34286,1630256.0,1610612745.0,2021-12-31,True,False,,,
34287,1630231.0,1610612745.0,2021-12-31,True,False,,,
34288,1630688.0,1610612756.0,2021-12-31,True,False,,,
34289,1629658.0,1610612760.0,2021-12-31,False,True,,,
34290,1630197.0,1610612760.0,2021-12-31,True,False,,,
34291,1628983.0,1610612760.0,2021-12-31,True,False,,,
34292,1630162.0,1610612750.0,2021-12-31,True,False,,,
34293,1629020.0,1610612750.0,2021-12-31,True,False,,,
34294,1627752.0,1610612750.0,2021-12-31,True,False,,,
34295,202954.0,1610612764.0,2021-12-31,False,True,,,
34296,1630589.0,1610612746.0,2021-12-31,True,False,,,
34297,1629760.0,1610612752.0,2021-12-31,True,False,,,
34266,1627756.0,1610612739.0,2021-12-31,False,True,,,
34267,1628386.0,1610612739.0,2021-12-31,True,False,,,
34268,202704.0,1610612746.0,2021-12-31,True,False,,,
34269,1629783.0,1610612763.0,2021-12-31,False,True,,,
34328,1629022.0,1610612759.0,2022-01-01,False,True,,,
34329,1628983.0,1610612760.0,2022-01-01,False,True,,,
34330,1630581.0,1610612760.0,2022-01-01,True,False,,,
